timestamp,total_cement_produced,production_target,oee,energy_consumption,clinker_production_rate,kiln_running_hours,kiln_temperature,mill_throughput,bagging_output,downtime_kiln,downtime_crusher,downtime_mill,scheduled_maintenance,unscheduled_maintenance,mttr,mtbf,blaine_fineness,lime_saturation_factor,free_lime_content,compressive_strength_2d,compressive_strength_7d,compressive_strength_28d,dust_emissions,co2_emissions,water_usage,noise_levels,limestone_stock,clinker_stock,cement_stock,hourly_production
2025-05-02 12:06:40.903464,6412.614999999945,120.0,92.02,115.71,70.56,6.98,1289.37,48.47,568.0,0.89,0.13,0.27,0.22,0.34,3.64,56.91,3205.48,1.04,2.06,39.6,43.27,42.46,49.16,705.92,194.03,86.68,1118.89,746.41,1179.4,1.0
2025-05-02 12:06:45.906620,6412.649999999945,120.0,85.92,110.78,54.03,3.14,1289.35,80.0,569.0,0.71,0.48,0.5,0.05,0.05,1.32,87.51,3371.44,1.03,1.9,45.03,43.29,45.88,36.73,752.35,203.71,85.88,839.01,843.93,1244.91,1.0
2025-05-02 12:06:45.912118,6412.684999999945,120.0,86.88,103.79,66.98,4.77,1171.29,51.31,570.0,0.05,0.05,0.05,0.21,0.21,3.21,107.0,3338.85,0.9,2.39,40.13,47.55,45.18,44.9,716.47,204.29,87.7,985.41,915.16,1059.5,1.0
2025-05-02 12:06:50.914717,6412.7899999999445,120.0,83.72,88.76,75.36,7.06,1210.64,80.0,573.0,1.07,0.39,0.06,0.46,0.13,0.5,65.81,3347.04,1.0,2.53,38.32,40.47,46.18,56.18,781.56,186.83,87.08,1047.53,873.46,1216.13,3.0
2025-05-02 12:06:50.921033,6412.894999999944,120.0,86.8,97.42,50.0,1.48,1174.04,53.33,576.0,1.51,0.67,0.66,0.12,0.77,2.45,87.28,3407.8,1.05,1.52,40.74,48.1,44.29,49.53,768.66,189.12,88.9,1148.1,708.53,965.43,3.0
2025-05-02 12:06:55.923832,6412.929999999944,120.0,100.0,106.58,55.03,4.02,1254.47,70.25,577.0,0.05,0.84,0.6,0.39,0.49,1.74,41.06,3112.01,0.9,1.05,40.21,44.15,42.66,46.67,750.8,186.53,88.36,865.88,756.85,1168.85,1.0
2025-05-02 12:06:55.929518,6412.964999999944,120.0,79.53,88.92,67.7,4.98,1226.68,45.46,578.0,0.17,0.26,0.85,0.26,0.42,3.72,51.13,3274.64,0.95,2.71,38.88,45.43,42.71,49.52,766.12,209.58,86.84,1021.1,859.49,1038.37,1.0
2025-05-02 12:07:00.933547,6412.999999999944,120.0,85.09,94.14,68.62,4.54,1152.61,55.48,579.0,0.48,0.2,0.05,0.27,0.75,1.32,73.35,3328.83,1.0,3.41,41.9,44.18,46.92,35.28,747.0,200.11,88.09,1030.29,787.35,944.35,1.0
2025-05-02 12:07:00.943111,6413.0349999999435,120.0,85.41,115.55,59.34,10.03,1325.01,66.86,580.0,0.05,0.69,0.47,0.62,0.43,1.69,59.16,3428.3,0.95,1.53,31.13,43.79,45.19,45.1,700.8,189.35,92.29,931.07,866.31,1062.7,1.0
2025-05-02 12:07:05.942512,6413.069999999943,120.0,85.62,88.95,71.66,4.35,1207.46,80.0,581.0,1.15,0.05,0.76,0.09,0.05,2.85,32.9,3334.62,0.95,1.17,42.14,42.3,44.71,45.94,752.91,186.65,85.22,930.01,746.03,1219.49,1.0
2025-05-02 12:07:05.948053,6413.174999999943,120.0,90.46,112.26,52.2,5.08,1212.28,76.48,584.0,0.84,0.12,0.18,0.11,0.05,2.67,64.44,3411.85,1.09,1.34,46.69,43.91,43.4,52.62,691.54,180.34,88.38,815.95,762.8,1156.23,3.0
2025-05-02 12:07:10.974383,6413.244999999943,120.0,86.97,117.84,67.17,7.14,1191.03,46.18,586.0,0.05,0.34,0.69,0.11,0.15,2.94,90.25,3304.43,0.98,2.29,37.72,46.99,48.46,47.38,713.59,231.33,89.4,1081.64,843.56,1276.03,2.0
2025-05-02 12:07:10.987162,6413.279999999942,120.0,91.22,101.7,57.23,6.91,1162.9,65.05,587.0,0.06,0.61,0.79,0.05,0.53,0.91,63.56,3489.28,1.07,1.43,44.23,43.61,42.77,44.95,783.27,205.0,86.49,1043.29,767.61,1275.75,1.0
2025-05-02 12:07:15.982470,6413.349999999942,120.0,92.08,87.48,66.05,6.7,1082.63,80.0,589.0,0.34,0.67,0.05,0.05,0.53,1.37,71.33,3267.75,0.96,1.07,37.1,47.23,47.23,43.73,786.17,202.87,87.28,1064.7,833.68,1207.78,2.0
2025-05-02 12:07:15.992986,6413.454999999942,120.0,87.18,113.18,71.06,3.91,1208.28,60.78,592.0,0.37,0.05,0.69,0.27,1.0,3.02,109.61,3227.55,1.05,2.76,37.83,44.15,45.15,46.64,775.88,226.92,89.38,919.77,679.48,1295.24,3.0
2025-05-02 12:07:20.990111,6413.559999999941,120.0,82.22,114.71,81.46,4.65,1203.02,60.9,595.0,0.52,0.51,0.54,0.44,0.59,1.72,65.98,3224.51,1.01,1.44,36.18,45.28,43.66,36.97,763.05,212.67,88.9,1117.34,937.69,1334.08,3.0
2025-05-02 12:07:20.997956,6413.629999999941,120.0,83.26,105.14,62.19,4.8,1237.05,45.0,597.0,0.82,0.57,0.99,0.1,0.05,2.04,53.41,3546.3,0.91,1.4,42.68,47.28,38.78,47.48,741.42,156.87,87.59,1129.24,841.72,1347.0,2.0
2025-05-02 12:07:25.998863,6413.734999999941,120.0,96.76,80.0,68.11,3.79,1154.55,47.12,600.0,0.77,0.16,0.24,0.25,0.52,3.35,79.81,3477.1,0.97,1.82,34.69,46.04,43.76,43.07,767.88,207.42,88.06,1006.04,822.62,1145.32,3.0
2025-05-02 12:07:26.004587,6413.83999999994,120.0,90.18,104.22,72.42,6.47,1124.21,80.0,603.0,0.28,0.63,0.26,0.46,0.05,3.82,47.06,3380.53,1.01,2.02,41.98,45.36,43.38,50.09,813.35,218.85,85.67,925.91,801.35,1279.57,3.0
2025-05-02 12:07:31.007608,6413.87499999994,120.0,83.27,113.54,62.32,5.21,1205.95,45.0,604.0,0.66,0.61,0.78,0.33,0.22,2.04,77.94,3374.27,0.87,1.66,38.84,46.93,42.86,41.0,750.49,190.16,91.0,886.49,711.11,1126.62,1.0
2025-05-02 12:07:31.013187,0.0,120.0,91.63,108.72,85.0,3.33,1125.19,79.98,606.0,0.72,0.83,0.39,0.05,0.49,0.84,90.23,3315.57,1.01,2.66,42.86,47.13,46.4,47.46,765.72,186.04,89.21,1060.66,847.46,1105.87,2.0
2025-05-02 12:07:36.018938,0.035,120.0,93.62,109.16,82.69,4.32,1157.34,60.79,607.0,0.55,0.66,0.29,0.05,0.74,1.89,30.69,3398.62,0.92,1.53,42.58,41.19,45.6,37.23,708.9,214.37,88.26,1092.67,813.92,1189.16,1.0
2025-05-02 12:07:36.026628,0.14,120.0,97.92,100.48,67.34,4.45,1215.58,59.33,610.0,0.43,0.05,0.41,0.05,0.21,1.14,62.94,3531.35,0.95,2.55,38.31,45.11,39.64,45.88,716.89,213.57,85.44,1052.86,857.21,963.3,3.0
2025-05-02 12:07:41.028079,0.17500000000000002,120.0,90.14,97.37,63.63,6.52,1161.66,45.0,611.0,0.23,0.58,0.57,0.2,0.42,4.05,34.28,3280.08,0.93,2.36,35.6,45.92,44.11,43.66,710.52,193.61,91.54,939.17,897.15,1268.17,1.0
2025-05-02 12:07:41.033297,0.28,120.0,86.93,107.95,82.5,1.0,1212.45,60.14,614.0,0.71,0.05,0.32,0.25,0.05,3.82,75.76,3295.2,1.06,2.25,39.97,43.59,39.37,40.56,756.27,220.61,86.08,954.5,841.85,1208.88,3.0
2025-05-02 12:07:46.059916,0.31500000000000006,120.0,92.42,106.48,61.79,5.26,1170.65,80.0,615.0,0.71,0.86,0.48,0.64,0.05,1.56,78.76,3397.88,1.03,1.77,40.9,42.01,45.4,49.35,730.01,216.15,86.95,1079.98,669.23,1181.58,1.0
2025-05-02 12:07:46.072486,0.38500000000000006,120.0,84.62,96.66,60.54,8.02,1123.93,45.0,617.0,0.72,0.15,0.38,0.38,0.48,1.93,73.23,3301.21,1.02,2.11,41.86,40.8,45.79,38.31,752.97,195.29,86.57,926.96,750.47,1063.89,2.0
2025-05-02 12:07:51.070129,0.45500000000000007,120.0,93.45,125.25,64.82,4.22,1204.8,78.2,619.0,0.05,0.43,0.46,0.06,0.09,0.6,116.64,3242.45,0.92,1.75,37.4,44.57,43.79,41.74,690.85,175.44,88.39,1045.82,800.52,1332.44,2.0
2025-05-02 12:07:51.077999,0.4900000000000001,120.0,83.31,85.05,55.92,7.65,1191.94,59.86,620.0,0.16,0.24,0.33,0.05,0.09,1.25,77.03,3408.81,1.01,1.77,39.83,44.2,44.77,48.64,797.03,205.15,85.19,929.45,819.92,1033.1,1.0
2025-05-02 12:07:56.077803,0.5250000000000001,120.0,86.83,108.56,62.54,5.66,1218.25,45.0,621.0,0.08,0.34,0.18,0.22,0.15,1.78,92.86,3396.11,0.88,1.41,40.29,40.92,51.55,50.28,757.21,207.49,87.5,1006.25,889.97,1070.7,1.0
2025-05-02 12:07:56.084355,0.6300000000000001,120.0,87.43,104.11,70.33,5.37,1142.85,59.74,624.0,0.05,0.51,0.07,0.11,0.46,0.5,93.71,3249.44,1.03,2.02,40.06,45.14,44.07,43.43,787.09,192.44,88.06,904.67,871.44,1149.55,3.0
2025-05-02 12:08:01.086485,0.6650000000000001,120.0,90.58,101.96,65.59,6.18,1215.33,80.0,625.0,0.18,0.32,0.46,0.19,0.19,2.52,71.23,3273.63,1.02,2.13,41.48,41.7,46.5,49.74,725.53,196.7,85.37,800.0,711.62,1138.52,1.0
2025-05-02 12:08:01.093127,0.7700000000000001,120.0,90.76,131.43,70.94,6.0,1176.26,53.34,628.0,1.23,0.4,0.8,0.05,0.45,0.66,100.92,3473.36,0.95,2.12,40.42,42.08,46.95,35.62,747.42,209.32,87.89,944.78,774.39,985.97,3.0
2025-05-02 12:08:06.096778,0.8400000000000001,120.0,76.83,96.82,85.0,8.56,1246.86,51.91,630.0,0.73,0.54,0.77,0.37,0.26,3.06,67.2,3496.34,0.99,2.39,38.49,40.51,39.62,44.57,711.61,236.94,94.86,1050.31,791.23,1196.0,2.0
2025-05-02 12:08:06.102632,0.9450000000000001,120.0,85.96,102.82,66.33,7.62,1218.88,60.6,633.0,0.37,0.13,0.05,0.2,0.09,3.51,128.14,3196.75,0.91,3.19,41.19,45.08,45.99,40.16,758.38,196.78,88.05,1028.21,779.06,1179.74,3.0
2025-05-02 12:08:11.107585,1.0150000000000001,120.0,88.33,109.46,73.2,7.65,1208.51,61.9,635.0,0.21,0.35,0.49,0.12,0.35,2.21,127.65,3385.49,0.85,2.1,46.57,44.3,48.42,39.35,744.78,204.67,88.59,960.21,902.52,1089.88,2.0
2025-05-02 12:08:11.116259,1.0850000000000002,120.0,90.69,115.31,74.3,7.35,1135.69,68.2,637.0,0.05,0.32,0.1,0.58,0.05,2.3,41.85,3307.43,1.01,1.6,41.6,43.09,45.47,45.25,774.11,200.37,81.39,982.06,927.33,1151.25,2.0
2025-05-02 12:08:16.139980,1.1900000000000002,120.0,88.83,115.49,79.37,7.64,1334.3,80.0,640.0,0.05,0.35,0.66,0.27,0.05,2.88,45.23,3379.62,1.02,1.68,40.63,44.81,49.06,50.23,810.89,216.79,86.68,888.76,941.43,1074.88,3.0
2025-05-02 12:08:16.155529,1.2950000000000002,120.0,88.37,100.54,65.45,2.6,1264.53,78.55,643.0,0.05,0.14,0.4,0.16,0.18,1.17,99.98,3231.31,0.9,2.92,39.04,41.59,45.85,43.48,709.74,204.45,86.73,1183.52,706.12,1026.64,3.0
2025-05-02 12:08:21.148352,1.33,120.0,91.14,104.59,59.48,4.38,1303.72,45.0,644.0,0.87,0.85,0.05,0.27,0.73,0.5,46.8,3403.97,0.9,2.8,40.47,41.52,43.48,48.48,773.91,174.75,87.52,1014.77,788.45,1109.95,1.0
2025-05-02 12:08:21.161449,1.4000000000000001,120.0,87.14,107.4,64.3,8.57,1242.86,45.0,646.0,0.58,0.07,0.05,0.72,0.53,0.61,63.45,3252.76,0.94,2.19,40.32,43.0,39.2,46.3,724.11,217.01,85.95,993.26,1000.0,900.0,2.0
2025-05-02 12:08:26.154185,1.5050000000000001,120.0,93.74,109.42,72.05,6.83,1202.74,64.2,649.0,0.14,0.57,0.79,0.18,0.9,0.91,103.7,3167.62,0.9,1.11,36.57,42.84,46.75,45.99,756.88,219.21,86.93,1098.33,875.88,1121.23,3.0
2025-05-02 12:08:26.167210,1.54,120.0,82.67,109.93,74.16,9.02,1208.87,57.8,650.0,0.15,0.41,0.89,0.56,0.6,3.51,93.73,3405.79,1.0,2.08,41.51,45.51,44.72,44.37,757.25,222.88,90.04,928.93,707.75,1052.17,1.0
2025-05-02 12:08:31.163058,1.61,120.0,87.07,94.3,62.69,3.75,1148.01,80.0,652.0,0.4,0.43,0.17,0.67,0.18,0.84,44.39,3363.73,1.01,2.54,31.54,48.02,45.22,36.36,775.92,207.57,87.48,1079.5,903.35,1201.01,2.0
2025-05-02 12:08:31.172859,1.645,120.0,79.21,109.04,54.18,6.89,1251.67,54.94,653.0,0.62,0.05,0.25,0.13,0.36,3.87,61.61,3280.15,1.06,1.97,41.07,37.32,47.24,42.01,737.26,206.52,89.14,1160.6,740.69,1123.27,1.0
2025-05-02 12:08:36.170973,1.715,120.0,95.99,111.59,64.71,3.5,1224.53,48.92,655.0,0.05,0.14,0.38,0.51,0.07,2.11,37.25,3290.73,0.96,2.42,41.57,40.15,49.01,44.94,770.68,207.91,89.75,943.04,858.04,1107.57,2.0
2025-05-02 12:08:36.178570,1.75,120.0,89.91,102.0,60.01,4.95,1213.04,45.0,656.0,0.16,0.24,0.54,0.05,0.32,1.6,70.36,3378.61,1.05,2.69,43.39,42.51,40.91,39.3,746.43,191.5,87.68,1171.32,958.47,1117.6,1.0
2025-05-02 12:08:41.205703,1.785,120.0,89.48,107.35,61.88,1.18,1215.21,70.08,657.0,0.79,0.66,0.26,0.36,0.27,2.43,65.17,3241.27,0.92,2.39,43.22,44.88,51.71,42.66,708.28,212.92,85.08,800.0,824.09,1195.75,1.0
2025-05-02 12:08:41.220153,1.8199999999999998,120.0,93.2,105.68,70.39,7.1,1251.69,51.44,658.0,0.06,0.05,0.1,0.4,0.15,1.74,72.24,3486.6,0.95,1.28,36.22,47.65,41.76,43.08,777.75,187.85,90.05,844.85,873.29,1168.08,1.0
2025-05-02 12:08:46.242149,1.9249999999999998,120.0,100.0,97.24,85.0,8.33,1272.34,48.41,661.0,1.09,0.2,0.18,0.22,0.05,1.25,91.11,3365.39,1.09,1.88,40.98,44.48,49.65,44.47,725.03,211.69,89.62,903.21,727.83,1235.94,3.0
2025-05-02 12:08:46.259528,1.9599999999999997,120.0,84.89,100.63,68.14,8.31,1230.8,45.0,662.0,0.13,0.52,0.25,0.31,0.82,1.45,60.69,3315.25,1.0,2.73,43.24,41.13,43.95,42.71,776.28,210.85,91.55,879.31,850.71,1157.79,1.0
2025-05-02 12:08:51.251741,1.9949999999999997,120.0,83.36,99.38,80.37,9.17,1180.66,64.37,663.0,0.05,0.76,0.5,0.34,0.33,1.12,82.31,3248.13,1.03,2.27,38.15,43.68,42.23,42.02,787.25,203.42,88.29,825.72,824.46,1321.6,1.0
2025-05-02 12:08:51.265234,200.0,120.0,94.92,103.65,77.52,7.81,1212.38,68.34,664.0,0.91,0.68,0.31,0.06,0.15,4.99,78.65,3402.67,1.02,1.63,39.61,46.98,43.12,53.3,766.82,211.33,89.23,926.62,927.38,1256.0,1.0
2025-05-02 12:08:56.263518,200.035,120.0,93.82,110.32,85.0,3.9,1249.61,45.0,665.0,0.05,0.62,0.37,0.26,0.07,2.33,87.9,3298.14,1.06,2.19,40.78,45.5,43.79,55.05,736.94,210.1,87.53,836.88,950.8,1233.18,1.0
2025-05-02 12:08:56.270481,200.105,120.0,86.7,107.19,63.61,11.63,1240.25,50.41,667.0,0.31,0.49,0.14,0.05,0.76,0.5,103.81,3503.99,1.15,1.35,41.39,51.34,47.51,46.86,735.23,208.06,89.25,941.43,859.91,1201.64,2.0
2025-05-02 12:09:01.272545,200.17499999999998,120.0,96.42,99.45,82.33,7.77,1287.39,63.38,669.0,0.19,0.73,0.27,0.28,0.56,0.5,70.41,3457.28,1.03,2.06,40.64,37.35,47.44,32.52,760.7,188.35,85.42,1003.79,757.48,1131.93,2.0
2025-05-02 12:09:01.278727,200.27999999999997,120.0,93.52,103.87,50.94,4.63,1236.76,49.64,672.0,0.83,0.76,0.05,0.19,0.58,2.79,64.61,3265.35,1.1,1.44,44.45,44.8,45.29,48.02,788.48,219.61,90.69,1067.38,858.43,972.84,3.0
2025-05-02 12:09:06.281071,200.31499999999997,120.0,89.61,90.33,64.57,5.45,1153.25,45.0,673.0,0.82,0.27,0.29,0.13,0.51,0.57,82.59,3306.49,0.98,2.07,44.53,42.23,45.44,39.71,727.56,173.12,90.25,1002.11,833.29,1152.4,1.0
2025-05-02 12:09:06.288186,200.38499999999996,120.0,88.27,89.82,79.83,6.25,1221.67,80.0,675.0,0.58,0.53,0.38,0.46,0.36,3.11,68.07,3439.34,1.06,2.72,42.73,41.42,43.0,45.37,767.89,192.74,84.46,1001.1,773.23,1168.1,2.0
2025-05-02 12:09:11.289145,200.41999999999996,120.0,90.13,119.79,72.7,5.39,1182.29,71.59,676.0,0.65,0.32,0.11,0.31,0.15,1.97,60.57,3185.68,0.94,1.7,42.62,46.23,50.07,44.73,757.56,187.76,89.13,1051.59,934.21,1227.75,1.0
2025-05-02 12:09:11.294009,200.48999999999995,120.0,99.11,99.35,66.25,4.05,1170.89,59.72,678.0,0.64,0.62,0.4,0.05,0.38,3.63,55.98,3404.77,1.04,2.61,39.77,40.72,41.39,40.69,754.73,201.83,88.78,1029.58,735.6,1146.49,2.0
2025-05-02 12:09:16.297625,200.52499999999995,120.0,82.86,99.15,70.24,6.15,1148.92,51.84,679.0,0.22,0.42,0.23,0.74,0.05,2.11,67.89,3372.68,1.02,1.88,36.66,43.42,43.22,49.43,724.25,217.91,83.34,1002.89,847.58,1057.49,1.0
2025-05-02 12:09:16.302008,200.59499999999994,120.0,89.47,108.94,61.58,11.8,1170.28,77.51,681.0,0.68,0.57,0.52,0.05,0.05,2.01,109.98,3218.9,1.06,2.66,43.0,45.37,45.24,49.1,786.05,211.99,87.49,969.28,723.53,1118.8,2.0
2025-05-02 12:09:21.307542,200.62999999999994,120.0,91.18,110.38,50.0,9.69,1166.0,70.28,682.0,0.4,0.79,0.65,0.23,0.27,2.64,59.72,3337.32,0.92,1.8,38.65,43.1,46.53,46.43,706.7,187.53,87.51,963.17,759.66,1164.91,1.0
2025-05-02 12:09:21.315486,200.69999999999993,120.0,93.72,104.34,58.87,8.84,1168.56,56.05,684.0,0.97,0.71,0.95,0.05,0.05,0.5,71.18,3523.89,1.13,2.05,39.82,37.81,46.14,45.8,730.32,205.68,86.88,965.21,847.65,1162.87,2.0
2025-05-02 12:09:26.315752,200.73499999999993,120.0,83.8,97.73,50.0,3.41,1222.5,73.54,685.0,0.24,0.71,0.7,0.16,0.43,3.09,98.39,3267.28,0.97,1.84,36.19,47.31,46.59,38.82,758.89,193.43,87.54,1071.18,827.43,1249.29,1.0
2025-05-02 12:09:26.321268,200.83999999999992,120.0,90.18,84.67,65.11,9.62,1165.33,58.3,688.0,1.0,0.19,0.11,0.05,0.05,1.31,67.38,3295.05,1.07,1.68,39.11,41.57,47.87,47.29,778.4,206.45,86.58,1023.25,808.36,1146.26,3.0
2025-05-02 12:09:31.324778,200.9099999999999,120.0,89.77,110.0,73.33,3.41,1179.65,45.0,690.0,0.59,0.86,0.46,0.21,0.16,1.73,58.68,3366.83,1.0,2.75,39.14,39.67,40.95,53.29,757.06,182.38,88.33,864.81,738.31,1098.21,2.0
2025-05-02 12:09:31.329575,201.0149999999999,120.0,88.84,100.81,60.51,4.01,1163.32,72.24,693.0,0.28,0.05,0.1,0.25,0.25,4.26,61.92,3366.25,0.89,1.63,42.85,43.15,46.69,42.25,803.41,224.07,85.29,920.94,703.46,1195.72,3.0
2025-05-02 12:09:36.334238,201.0849999999999,120.0,80.92,113.28,57.72,4.54,1218.61,56.54,695.0,0.05,0.97,0.79,0.21,0.59,1.42,30.0,3166.99,1.02,1.66,40.73,43.43,41.55,49.77,742.05,191.0,87.01,867.61,861.43,1189.7,2.0
2025-05-02 12:09:36.343875,201.1549999999999,120.0,89.77,109.72,50.0,10.03,1144.02,63.54,697.0,1.07,0.15,0.28,0.07,0.06,1.25,57.7,3285.78,0.97,2.49,38.31,43.75,39.9,41.83,697.16,222.29,86.87,1013.61,813.12,1170.5,2.0
2025-05-02 12:09:41.339194,201.22499999999988,120.0,85.91,89.5,51.39,4.85,1170.53,61.37,699.0,0.66,0.29,0.3,0.22,0.22,1.53,63.49,3472.58,0.91,1.6,43.62,41.04,42.89,39.75,731.84,196.82,88.02,1008.53,919.73,1127.01,2.0
2025-05-02 12:09:41.350120,201.25999999999988,120.0,86.59,99.52,85.0,5.4,1155.57,68.98,700.0,0.71,0.62,0.53,0.56,0.57,1.02,113.13,3354.97,1.04,2.34,39.48,40.99,48.1,46.62,737.72,200.28,89.0,1027.97,768.5,1316.46,1.0
2025-05-02 12:09:46.348702,201.32999999999987,120.0,90.44,102.32,85.0,2.35,1244.98,45.0,702.0,1.16,0.79,0.38,0.33,0.15,1.24,53.75,3365.79,0.89,2.04,38.0,43.5,46.87,45.12,743.93,188.1,90.08,987.15,808.02,1033.38,2.0
2025-05-02 12:09:46.356560,201.43499999999986,120.0,83.95,118.73,69.32,5.71,1246.5,57.51,705.0,0.44,0.24,0.65,0.33,0.4,0.55,114.45,3404.45,0.96,2.77,43.41,42.26,39.84,52.79,737.52,204.67,90.46,972.24,919.82,1201.42,3.0
2025-05-02 12:09:51.357345,201.46999999999986,120.0,94.96,111.15,66.43,7.28,1233.22,74.11,706.0,0.3,0.05,0.22,0.22,0.05,2.31,68.86,3519.95,1.1,2.28,38.86,44.08,42.13,47.76,773.33,185.31,91.46,983.57,900.97,1048.96,1.0
2025-05-02 12:09:51.362066,201.57499999999985,120.0,84.82,102.74,62.15,4.57,1204.71,72.45,709.0,0.66,0.53,0.24,0.05,0.29,0.54,116.11,3487.43,1.06,2.96,39.17,43.55,45.89,46.84,720.1,182.89,87.93,1146.95,758.06,1184.26,3.0
2025-05-02 12:09:56.390842,201.60999999999984,120.0,89.15,110.84,85.0,4.77,1267.85,65.88,710.0,0.29,0.64,0.32,0.28,0.26,0.5,113.71,3551.84,0.98,2.38,39.27,40.78,48.08,39.1,733.7,203.78,86.92,1177.95,836.19,1262.31,1.0
2025-05-02 12:09:56.401211,201.67999999999984,120.0,100.0,93.8,82.49,1.41,1154.71,76.6,712.0,0.83,0.46,0.23,0.11,0.05,1.04,88.7,3297.46,1.08,1.67,37.5,42.16,41.09,41.48,750.85,195.21,87.53,877.38,679.37,1157.92,2.0
2025-05-02 12:10:01.423223,201.78499999999983,120.0,99.38,106.35,58.26,3.17,1191.58,45.0,715.0,0.42,0.16,0.08,0.32,0.39,1.88,30.0,3326.63,0.9,1.89,36.99,45.05,44.5,52.14,709.54,204.46,88.75,914.11,686.01,1349.16,3.0
2025-05-02 12:10:01.440089,201.85499999999982,120.0,89.37,125.18,74.9,6.37,1240.8,63.17,717.0,0.28,0.05,0.63,0.43,0.05,0.92,87.49,3154.63,1.15,1.54,36.46,45.88,46.64,43.68,778.42,207.76,89.74,800.0,650.0,1232.79,2.0
2025-05-02 12:10:06.431743,201.9249999999998,120.0,89.7,95.07,85.0,4.62,1180.62,45.0,719.0,0.26,0.66,0.44,0.05,0.25,1.67,66.74,3399.89,0.98,1.81,39.05,46.64,47.94,38.11,766.35,198.57,88.34,1039.1,804.06,967.72,2.0
2025-05-02 12:10:06.445827,202.0299999999998,120.0,96.94,95.77,58.64,6.58,1235.28,67.05,722.0,0.32,0.26,0.83,0.25,0.66,2.14,61.57,3254.53,1.04,1.36,39.43,43.74,45.85,53.78,715.95,169.22,85.6,1004.37,677.54,1088.13,3.0
2025-05-02 12:10:11.440830,202.0649999999998,120.0,89.23,107.66,69.92,4.31,1155.08,45.0,723.0,0.66,0.05,0.44,0.23,0.25,0.5,73.26,3120.18,1.03,2.5,40.42,44.87,42.66,41.92,737.45,196.58,87.92,1117.67,792.02,1207.89,1.0
2025-05-02 12:10:11.451387,202.0999999999998,120.0,93.03,94.23,79.56,1.0,1156.02,55.88,724.0,0.99,0.27,0.05,0.13,0.05,1.71,64.69,3473.85,1.04,2.51,45.12,43.4,45.62,44.83,753.33,191.97,85.91,947.69,720.4,1166.33,1.0
2025-05-02 12:10:16.449677,202.1699999999998,120.0,92.76,95.24,77.32,7.72,1169.26,50.97,726.0,0.88,0.61,0.41,0.17,0.05,1.33,63.37,3266.98,1.02,1.28,36.01,45.21,43.17,46.55,805.62,217.94,88.17,966.38,941.82,1226.17,2.0
2025-05-02 12:10:16.456448,202.23999999999978,120.0,89.44,119.36,63.89,6.51,1224.3,80.0,728.0,0.32,0.32,0.05,0.05,0.72,1.45,127.72,3403.73,1.15,1.23,38.87,45.03,42.45,49.83,729.09,191.27,87.14,1010.86,848.18,1163.21,2.0
2025-05-02 12:10:21.458129,202.34499999999977,120.0,87.91,96.56,50.0,3.8,1137.41,45.0,731.0,0.67,0.68,0.67,0.43,0.33,1.53,124.13,3502.68,1.04,2.75,44.73,46.73,47.21,46.28,757.63,208.55,85.94,1147.51,755.27,1145.73,3.0
2025-05-02 12:10:21.464765,202.44999999999976,120.0,94.33,92.54,79.46,5.88,1293.4,51.87,734.0,0.05,0.42,0.56,0.39,0.09,2.0,68.84,3372.99,1.02,2.21,39.65,43.06,46.95,44.77,719.25,200.28,87.03,1054.04,851.89,987.86,3.0
2025-05-02 12:10:26.467513,202.51999999999975,120.0,98.32,113.81,73.59,7.12,1221.47,60.07,736.0,0.63,0.53,0.31,0.4,0.42,2.12,78.96,3328.33,0.99,3.26,39.79,49.65,46.79,40.73,680.0,198.45,87.21,888.03,798.45,1151.76,2.0
2025-05-02 12:10:26.474177,202.58999999999975,120.0,87.69,102.88,66.6,4.69,1276.14,54.45,738.0,0.19,0.17,0.22,0.1,0.05,1.76,121.21,3262.48,0.96,2.49,38.3,43.34,45.95,45.87,682.76,195.64,88.89,992.09,993.86,1259.71,2.0
2025-05-02 12:10:31.476929,202.62499999999974,120.0,83.66,104.26,60.92,11.2,1136.72,57.84,739.0,0.12,0.35,0.44,0.36,0.41,2.69,100.56,3424.96,0.9,2.24,40.4,40.89,44.1,52.07,778.35,201.24,87.6,1064.91,738.35,1115.9,1.0
2025-05-02 12:10:31.482595,202.72999999999973,120.0,90.67,99.95,68.72,2.13,1221.34,66.03,742.0,0.22,0.38,0.08,0.23,0.45,1.79,39.16,3108.37,1.04,2.1,42.05,41.8,43.25,40.91,727.02,195.61,85.98,940.11,807.53,1235.12,3.0
2025-05-02 12:10:36.487015,202.79999999999973,120.0,100.0,96.04,60.87,3.85,1209.47,80.0,744.0,0.7,0.53,0.79,0.05,0.2,2.74,87.92,3298.14,1.01,2.56,36.62,45.48,46.81,34.58,743.46,205.84,90.06,941.41,913.22,1148.62,2.0
2025-05-02 12:10:36.497442,202.86999999999972,120.0,92.5,110.1,67.54,2.95,1103.44,55.63,746.0,1.03,0.92,0.24,0.22,0.17,1.78,31.2,3342.83,1.01,3.18,43.57,41.63,42.76,45.52,738.95,214.37,90.44,1194.32,776.8,944.89,2.0
2025-05-02 12:10:41.519780,202.90499999999972,120.0,79.29,122.98,69.33,8.58,1205.33,51.23,747.0,0.27,0.82,0.34,0.05,0.54,1.08,104.77,3411.45,1.15,2.74,38.96,44.74,40.95,37.68,684.51,185.46,87.89,1040.85,803.27,1088.32,1.0
